Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
NP6 3YY,No,51.592786,-2.775143,346400,188500,ST463885,"Rogiet","Rogiet",1998-12-01,1999-06-01,22,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001582,"Monmouthshire 011D"
NP6 4AA,No,51.587495,-2.759175,347500,187900,ST475878,"West End","Caldicot",1980-01-01,1999-06-01,11,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4AB,No,51.586587,-2.760603,347400,187800,ST474878,"West End","Caldicot",1980-01-01,1999-06-01,9,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4AD,No,51.587476,-2.762062,347300,187900,ST472878,"West End","Caldicot",1980-01-01,1999-06-01,9,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4AE,No,51.589274,-2.762092,347300,188100,ST472880,"West End","Caldicot",1980-01-01,1999-06-01,11,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4AF,No,51.591073,-2.762122,347300,188300,ST472883,"Dewstow","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4AG,No,51.591063,-2.763565,347200,188300,ST472882,"West End","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4AH,No,51.597309,-2.770889,346700,189000,ST466889,"Caerwent","Caerwent",1980-01-01,1999-06-01,47,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AJ,No,51.601842,-2.76519,347100,189500,ST470894,"Caerwent","Caerwent",1980-01-01,1999-06-01,31,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AL,No,51.609035,-2.765311,347100,190300,ST470903,"Caerwent","Caerwent",1980-01-01,1999-06-01,18,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AN,No,51.609943,-2.763882,347200,190400,ST472903,"Caerwent","Caerwent",1980-01-01,1999-06-01,19,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AP,No,51.609063,-2.760979,347400,190300,ST474903,"Caerwent","Caerwent",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AQ,No,51.610833,-2.765341,347100,190500,ST471905,"Caerwent","Caerwent",1980-01-01,1999-06-01,25,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AR,No,51.611732,-2.765356,347100,190600,ST471906,"Caerwent","Caerwent",1980-01-01,1999-06-01,24,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AS,No,51.609924,-2.76677,347000,190400,ST470903,"Caerwent","Caerwent",1980-01-01,1999-06-01,24,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AT,No,51.610823,-2.766785,347000,190500,ST470904,"Caerwent","Caerwent",1980-01-01,1996-06-01,28,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AU,No,51.610823,-2.766785,347000,190500,ST470904,"Caerwent","Caerwent",1980-01-01,1999-06-01,28,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AW,No,51.609934,-2.765326,347100,190400,ST471904,"Caerwent","Caerwent",1980-01-01,1999-06-01,23,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AX,No,51.610823,-2.766785,347000,190500,ST470904,"Caerwent","Caerwent",1980-01-01,1999-06-01,28,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AY,No,51.610805,-2.769673,346800,190500,ST468905,"Caerwent","Caerwent",1980-01-01,1999-06-01,25,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4AZ,No,51.611704,-2.769688,346800,190600,ST468906,"Caerwent","Caerwent",1980-01-01,1999-06-01,28,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4BA,No,51.610786,-2.772561,346600,190500,ST466905,"Caerwent","Caerwent",1980-01-01,1999-06-01,17,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4BB,No,51.603669,-2.760889,347400,189700,ST473897,"Caerwent","Caerwent",1980-01-01,1999-06-01,15,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4BD,No,51.601899,-2.756528,347700,189500,ST476895,"Caerwent","Caerwent",1980-01-01,1999-06-01,19,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4BE,No,51.600119,-2.753611,347900,189300,ST478892,"Caldicot Castle","Caldicot",1980-01-01,1999-06-01,31,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001543,"Monmouthshire 009B"
NP6 4BF,No,51.595624,-2.753536,347900,188800,ST479888,"Caldicot Castle","Caldicot",1981-06-01,1999-06-01,20,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4BG,No,51.590229,-2.753447,347900,188200,ST478881,"Green Lane","Caldicot",1980-01-01,1999-06-01,11,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001589,"Monmouthshire 010E"
NP6 4BH,No,51.587495,-2.759175,347500,187900,ST475878,"West End","Caldicot",1980-01-01,1999-06-01,11,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4BJ,No,51.609063,-2.760979,347400,190300,ST474903,"Caerwent","Caerwent",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4BL,No,51.584779,-2.762017,347300,187600,ST472875,"West End","Caldicot",1980-01-01,1997-06-01,6,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4BN,No,51.585688,-2.760588,347400,187700,ST474877,"West End","Caldicot",1980-01-01,1999-06-01,7,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4BP,No,51.592046,-2.75059,348100,188400,ST480883,"Caldicot Castle","Caldicot",1980-01-01,1999-06-01,11,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4BQ,No,51.591138,-2.752018,348000,188300,ST480883,"Green Lane","Caldicot",1980-01-01,1999-06-01,11,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001589,"Monmouthshire 010E"
NP6 4BR,No,51.589312,-2.756319,347700,188100,ST476881,"Green Lane","Caldicot",1980-01-01,1999-06-01,13,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001589,"Monmouthshire 010E"
NP6 4BS,No,51.588403,-2.757747,347600,188000,ST475879,"Green Lane","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001551,"Monmouthshire 010C"
NP6 4BT,No,51.588413,-2.756304,347700,188000,ST476880,"Green Lane","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001589,"Monmouthshire 010E"
NP6 4BU,No,51.584789,-2.760573,347400,187600,ST474876,"West End","Caldicot",1980-01-01,1999-06-01,6,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4BW,No,51.585697,-2.759145,347500,187700,ST475877,"West End","Caldicot",1980-01-01,1999-06-01,8,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4BX,No,51.585706,-2.757702,347600,187700,ST476876,"West End","Caldicot",1980-01-01,1999-06-01,9,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4BY,No,51.586615,-2.756274,347700,187800,ST476878,"Green Lane","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4BZ,No,51.587523,-2.754845,347800,187900,ST478879,"Green Lane","Caldicot",1980-01-01,1999-06-01,14,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4DA,No,51.586615,-2.756274,347700,187800,ST476878,"Green Lane","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4DB,No,51.586605,-2.757717,347600,187800,ST475877,"West End","Caldicot",1980-01-01,1999-06-01,10,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4DD,No,51.587523,-2.754845,347800,187900,ST478879,"Green Lane","Caldicot",1980-01-01,1999-06-01,14,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4DE,No,51.585734,-2.753372,347900,187700,ST479876,"West End","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4DF,No,51.585743,-2.751929,348000,187700,ST480876,"Severn","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4DG,No,51.592899,-2.757822,347600,188500,ST475885,"Dewstow","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4DH,No,51.586605,-2.757717,347600,187800,ST475877,"West End","Caldicot",1980-01-01,1999-06-01,10,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4DJ,No,51.586642,-2.751944,348000,187800,ST480877,"Severn","Caldicot",1980-01-01,1999-06-01,14,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4DL,No,51.587532,-2.753402,347900,187900,ST479878,"Green Lane","Caldicot",1980-01-01,1999-06-01,14,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4DN,No,51.587542,-2.751959,348000,187900,ST479879,"Severn","Caldicot",1980-01-01,1999-06-01,14,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4DP,No,51.592908,-2.756378,347700,188500,ST477884,"Green Lane","Caldicot",1980-01-01,1999-06-01,14,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001551,"Monmouthshire 010C"
NP6 4DQ,No,51.592899,-2.757822,347600,188500,ST475885,"Dewstow","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4DR,No,51.594678,-2.760739,347400,188700,ST473886,"Dewstow","Caldicot",1980-01-01,1999-06-01,17,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4DS,No,51.594678,-2.760739,347400,188700,ST473886,"Dewstow","Caldicot",1980-01-01,1999-06-01,17,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4DT,No,51.594678,-2.760739,347400,188700,ST473886,"Dewstow","Caldicot",1980-01-01,1999-06-01,17,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4DU,No,51.59377,-2.762167,347300,188600,ST473886,"Dewstow","Caldicot",1980-01-01,1999-06-01,15,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4DW,No,51.59377,-2.762167,347300,188600,ST473886,"Dewstow","Caldicot",1980-01-01,1999-06-01,15,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4DX,No,51.591953,-2.765024,347100,188400,ST470884,"Dewstow","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4DY,No,51.59377,-2.762167,347300,188600,ST473886,"Dewstow","Caldicot",1980-01-01,1999-06-01,15,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4DZ,No,51.59376,-2.763611,347200,188600,ST471885,"Dewstow","Caldicot",1980-01-01,1999-06-01,17,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4EA,No,51.59376,-2.763611,347200,188600,ST471885,"Dewstow","Caldicot",1980-01-01,1999-06-01,17,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4EB,No,51.595568,-2.762197,347300,188800,ST473888,"Caerwent","Caerwent",1980-01-01,1999-06-01,22,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001542,"Monmouthshire 009A"
NP6 4ED,No,51.595577,-2.760754,347400,188800,ST473887,"Dewstow","Caldicot",1980-01-01,1999-06-01,20,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4EE,No,51.592,-2.757807,347600,188400,ST475884,"Green Lane","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001551,"Monmouthshire 010C"
NP6 4EF,No,51.591981,-2.760694,347400,188400,ST473884,"Dewstow","Caldicot",1980-01-01,1999-06-01,13,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4EG,No,51.591981,-2.760694,347400,188400,ST473884,"Dewstow","Caldicot",1980-01-01,1999-06-01,13,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4EH,No,51.591073,-2.762122,347300,188300,ST472883,"Dewstow","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001598,"Monmouthshire 010F"
NP6 4EJ,No,51.591972,-2.762137,347300,188400,ST472884,"Dewstow","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001908,"Monmouthshire 010G"
NP6 4EL,No,51.593779,-2.760724,347400,188600,ST473885,"Dewstow","Caldicot",1980-01-01,1999-06-01,13,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001551,"Monmouthshire 010C"
NP6 4EN,No,51.591101,-2.757792,347600,188300,ST475883,"Green Lane","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001551,"Monmouthshire 010C"
NP6 4EP,No,51.586642,-2.751944,348000,187800,ST480877,"Severn","Caldicot",1980-01-01,1999-06-01,14,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4EQ,No,51.588413,-2.756304,347700,188000,ST476880,"Green Lane","Caldicot",1980-01-01,1999-06-01,12,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001589,"Monmouthshire 010E"
NP6 4ER,No,51.586652,-2.750501,348100,187800,ST480878,"Severn","Caldicot",1980-01-01,1999-06-01,13,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
NP6 4ES,No,51.586661,-2.749058,348200,187800,ST481878,"Severn","Caldicot",1980-01-01,1999-06-01,13,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001588,"Monmouthshire 010D"
